Season,DayNum,TeamID,OpponentID,FGM,Loc,Won,Score,FGA,FGM3,FGA3,FTM,FTA,OR,DR,AST,TO,STL,BLK,PF,Team_Seed,Team,Team_Region,OpponentSeed,Opponents,Opponent_Region
2016,144,1393,1211,22,N,1,63,61,5,15,14,16,15,18,9,9,9,10,12,10,Syracuse,X,11,Gonzaga,X
2016,136,1231,1151,37,N,1,99,57,10,16,15,19,8,22,23,12,10,5,16,5,Indiana,W,12,Chattanooga,W
2016,138,1231,1246,25,N,1,73,52,6,21,17,23,6,24,13,13,5,4,22,5,Indiana,W,4,Kentucky,W
2016,144,1314,1231,32,N,1,101,62,11,20,26,33,15,22,20,9,7,5,22,1,North Carolina,W,5,Indiana,W
2016,136,1235,1233,32,N,1,94,64,10,22,20,25,7,28,17,10,9,5,17,4,Iowa St,X,13,Iona,X
2016,136,1242,1122,39,N,1,105,70,6,16,21,27,14,27,23,10,8,9,27,1,Kansas,Y,16,Austin Peay,Y
2016,143,1242,1268,29,N,1,79,62,3,9,18,21,13,30,14,11,5,1,20,1,Kansas,Y,5,Maryland,Y
2016,136,1246,1392,33,N,1,85,63,4,13,15,17,10,34,14,10,9,15,17,4,Kentucky,W,13,Stony Brook,W
2016,136,1274,1138,24,N,1,79,54,5,15,26,34,11,33,9,14,5,6,18,3,Miami FL,Y,14,Buffalo,Y
2016,138,1314,1344,31,N,1,85,59,4,14,19,21,13,29,12,15,5,4,19,1,North Carolina,W,9,Providence,W
2016,136,1344,1425,25,N,1,70,62,9,24,11,14,8,23,17,6,5,3,15,9,Providence,W,8,USC,W
2016,136,1428,1201,27,N,1,80,50,7,18,19,22,15,23,16,20,11,1,11,3,Utah,X,14,Fresno St,X
2016,136,1438,1214,32,N,1,81,58,12,25,5,8,6,31,20,5,4,7,14,1,Virginia,X,16,Hampton,X
2016,136,1463,1124,26,N,1,79,49,5,16,22,29,8,28,14,12,3,4,17,12,Yale,Z,5,Baylor,Z
2016,137,1218,1143,27,N,1,77,52,3,14,20,25,2,27,8,11,3,3,25,13,Hawaii,Y,4,California,Y
2016,139,1268,1218,22,N,1,73,48,1,18,28,31,3,33,8,11,5,7,18,5,Maryland,Y,13,Hawaii,Y
2016,137,1234,1396,24,N,1,72,69,7,28,17,22,13,25,13,3,6,3,15,7,Iowa,Y,10,Temple,Y
2016,139,1437,1234,32,N,1,87,54,10,19,13,17,6,26,23,13,9,4,16,2,Villanova,Y,7,Iowa,Y
2016,137,1268,1355,23,N,1,79,45,9,23,24,27,6,23,10,13,5,3,17,5,Maryland,Y,12,S Dakota St,Y
2016,137,1292,1277,33,N,1,90,59,11,19,13,21,10,18,16,10,6,5,13,15,MTSU,X,2,Michigan St,X
2016,139,1393,1292,27,N,1,75,49,8,20,13,22,8,29,14,10,6,11,9,10,Syracuse,X,15,MTSU,X
2016,137,1320,1400,21,N,1,75,43,8,20,25,32,5,25,7,10,2,3,18,11,Northern Iowa,Z,6,Texas,Z
2016,143,1328,1401,31,N,1,77,63,11,25,4,9,10,31,23,15,4,5,18,2,Oklahoma,Z,3,Texas A&M,Z
2016,139,1401,1320,31,N,1,92,71,7,31,23,34,13,37,8,14,6,0,23,3,Texas A&M,Z,11,Northern Iowa,Z
2016,139,1323,1372,29,N,1,76,51,6,17,12,16,11,20,15,13,2,2,12,6,Notre Dame,W,14,SF Austin,W
2016,144,1323,1458,22,N,1,61,55,4,13,13,14,11,21,13,12,10,6,9,6,Notre Dame,W,7,Wisconsin,W
2016,137,1328,1167,28,N,1,82,56,11,20,15,25,10,21,15,10,7,7,15,2,Oklahoma,Z,15,CS Bakersfield,Z
2016,139,1328,1433,29,N,1,85,60,8,26,19,25,11,26,10,12,5,5,18,2,Oklahoma,Z,10,VCU,Z
2016,152,1437,1328,35,N,1,95,49,11,18,14,19,7,25,14,11,12,3,11,2,Villanova,Y,2,Oklahoma,Z
2016,139,1332,1386,21,N,1,69,53,6,24,21,25,7,28,6,11,2,7,19,1,Oregon,Z,8,St Joseph's PA,Z
2016,137,1372,1452,17,N,1,70,55,7,23,29,39,11,22,12,7,16,3,25,14,SF Austin,W,3,West Virginia,W
2016,137,1386,1153,28,N,1,78,58,9,24,13,17,10,19,13,6,4,4,18,8,St Joseph's PA,Z,9,Cincinnati,Z
2016,137,1393,1173,21,N,1,70,53,8,22,20,23,16,32,10,15,7,2,17,10,Syracuse,X,7,Dayton,X
2016,137,1401,1453,32,N,1,92,57,7,19,21,28,12,33,17,20,13,1,19,3,Texas A&M,Z,14,WI Green Bay,Z
2016,137,1433,1333,27,N,1,75,56,4,20,17,21,9,31,13,12,3,4,18,10,VCU,Z,7,Oregon St,Z
2016,137,1437,1421,33,N,1,86,57,13,28,7,11,7,25,21,11,8,5,10,2,Villanova,Y,15,UNC Asheville,Y
2016,137,1458,1338,17,N,1,47,53,4,19,9,15,12,25,6,6,6,2,11,7,Wisconsin,W,10,Pittsburgh,W
2016,139,1458,1462,25,N,1,66,59,8,27,8,13,7,31,12,12,3,6,21,7,Wisconsin,W,2,Xavier,W
2016,137,1462,1451,30,N,1,71,62,7,14,4,4,13,30,14,13,4,2,16,2,Xavier,W,15,Weber St,W
2017,134,1243,1448,31,N,1,95,47,6,16,27,36,7,22,18,15,6,3,26,11,Kansas St,Z,11,Wake Forest,Z
2017,139,1417,1153,31,N,1,79,62,11,28,6,10,7,23,21,3,5,5,10,3,UCLA,Z,6,Cincinnati,Z
2017,137,1153,1243,27,N,1,75,43,5,11,16,22,7,24,10,11,4,4,12,6,Cincinnati,Z,11,Kansas St,Z
2017,134,1291,1309,25,N,1,67,47,10,19,7,13,6,19,14,16,6,1,13,16,Mt St Mary's,W,16,New Orleans,W
2017,138,1458,1437,26,N,1,65,49,6,18,7,16,12,22,10,14,4,5,19,8,Wisconsin,W,1,Villanova,W
2017,136,1437,1291,31,N,1,76,60,6,17,8,11,14,29,14,13,5,3,17,1,Villanova,W,16,Mt St Mary's,W
2017,135,1413,1300,22,N,1,67,48,5,16,18,22,6,34,14,18,4,1,13,16,UC Davis,Y,16,NC Central,Y
2017,145,1332,1242,29,N,1,74,57,11,25,5,7,9,27,12,13,5,8,13,3,Oregon,Y,1,Kansas,Y
2017,137,1242,1413,36,N,1,100,64,11,25,17,20,11,34,19,12,6,6,17,1,Kansas,Y,16,UC Davis,Y
2017,135,1425,1344,24,N,1,75,57,7,19,20,27,16,20,12,7,4,4,13,11,USC,W,11,Providence,W
2017,137,1425,1374,24,N,1,66,50,8,28,10,14,9,25,14,10,5,4,16,11,USC,W,6,SMU,W
2017,144,1376,1124,23,N,1,70,50,8,20,16,23,11,29,12,16,7,6,20,7,South Carolina,W,3,Baylor,W
2017,139,1124,1425,31,N,1,82,61,7,19,13,15,14,20,16,12,8,3,16,3,Baylor,W,11,USC,W
2017,136,1112,1315,36,N,1,100,62,4,11,24,28,7,33,14,7,3,3,18,2,Arizona,X,15,North Dakota,X
2017,138,1112,1388,23,N,1,69,51,4,11,19,23,9,23,4,9,7,5,12,2,Arizona,X,7,St Mary's CA,X
2017,145,1211,1462,29,N,1,83,61,12,24,13,25,11,30,15,10,7,6,19,1,Gonzaga,X,11,Xavier,X
2017,143,1462,1112,28,N,1,73,53,6,16,11,16,7,20,14,8,3,1,14,11,Xavier,X,2,Arizona,X
2017,136,1139,1457,24,N,1,76,49,8,19,20,30,5,37,15,12,4,6,15,4,Butler,Z,13,Winthrop,Z
2017,138,1139,1292,24,N,1,74,47,8,15,18,23,2,26,16,10,4,2,16,4,Butler,Z,12,MTSU,Z
2017,144,1314,1139,31,N,1,92,57,9,24,21,33,10,28,22,10,7,1,21,1,North Carolina,Z,4,Butler,Z
2017,136,1196,1190,26,N,1,80,54,7,22,21,27,12,26,16,15,12,4,12,4,Florida,W,13,ETSU,W
2017,138,1196,1438,23,N,1,65,50,8,21,11,18,7,29,10,10,6,1,10,4,Florida,W,5,Virginia,W
2017,144,1196,1458,28,N,1,84,62,8,22,20,28,14,20,10,12,4,7,24,4,Florida,W,8,Wisconsin,W
2017,152,1211,1376,29,N,1,77,60,9,19,10,13,10,31,15,12,3,8,21,1,Gonzaga,X,7,South Carolina,W
2017,146,1376,1196,26,N,1,77,53,2,10,23,31,11,23,7,11,4,2,17,7,South Carolina,W,4,Florida,W
2017,136,1199,1195,30,N,1,86,54,2,13,24,39,9,37,16,16,9,9,19,3,Florida St,X,14,FL Gulf Coast,X
2017,138,1462,1199,30,N,1,91,54,11,17,20,26,7,29,20,9,4,3,20,11,Xavier,X,3,Florida St,X
2017,136,1211,1355,25,N,1,66,63,8,30,8,18,14,36,8,9,5,7,13,1,Gonzaga,X,16,S Dakota St,X
2017,138,1211,1321,26,N,1,79,59,4,16,23,36,15,27,10,14,7,7,18,1,Gonzaga,X,8,Northwestern,X
2017,143,1211,1452,18,N,1,61,44,4,10,21,32,7,27,7,16,5,3,26,1,Gonzaga,X,4,West Virginia,X
2017,154,1314,1211,26,N,1,71,73,4,27,15,26,15,31,15,4,7,8,22,1,North Carolina,Z,1,Gonzaga,X
2017,136,1235,1305,30,N,1,84,54,8,19,16,18,7,31,17,13,4,3,15,5,Iowa St,Y,12,Nevada,Y
2017,143,1242,1345,34,N,1,98,62,15,28,15,22,12,24,18,10,9,2,15,1,Kansas,Y,4,Purdue,Y
2017,138,1345,1235,31,N,1,80,64,8,26,10,15,9,29,27,10,6,1,15,4,Purdue,Y,5,Iowa St,Y
2017,136,1292,1278,28,N,1,81,58,7,13,18,27,11,26,19,8,4,3,20,12,MTSU,Z,5,Minnesota,Z
2017,136,1321,1435,26,N,1,68,53,6,14,10,18,8,29,10,12,7,0,18,8,Northwestern,X,9,Vanderbilt,X
2017,136,1323,1343,21,N,1,60,52,4,11,14,21,9,27,10,6,4,3,9,5,Notre Dame,X,12,Princeton,X
2017,138,1452,1323,27,N,1,83,54,8,14,21,26,10,24,16,12,6,5,18,4,West Virginia,X,5,Notre Dame,X
2017,136,1345,1436,31,N,1,80,60,9,20,9,14,11,27,16,10,2,6,15,4,Purdue,Y,13,Vermont,Y
2017,136,1388,1433,25,N,1,85,45,6,17,29,39,7,30,13,15,5,4,20,7,St Mary's CA,X,10,VCU,X
2017,136,1438,1423,26,N,1,76,52,7,17,17,25,6,27,9,8,5,5,19,5,Virginia,W,12,UNC Wilmington,W
2017,136,1452,1137,30,N,1,86,66,5,11,21,29,17,25,15,13,7,5,19,4,West Virginia,X,13,Bucknell,X
2017,136,1458,1439,26,N,1,84,60,13,31,19,25,17,20,19,8,4,3,22,8,Wisconsin,W,9,Virginia Tech,W
2017,136,1462,1268,25,N,1,76,50,9,23,17,24,9,25,15,15,8,2,17,11,Xavier,X,6,Maryland,X
2017,137,1116,1371,28,N,1,77,60,3,7,18,23,8,24,13,10,12,7,20,8,Arkansas,Z,9,Seton Hall,Z
2017,139,1314,1116,24,N,1,72,63,5,17,19,25,18,27,15,17,13,4,10,1,North Carolina,Z,8,Arkansas,Z
2017,137,1124,1308,35,N,1,91,61,4,8,17,19,10,29,15,12,4,7,15,3,Baylor,W,14,New Mexico St,W
2017,144,1246,1417,31,N,1,86,63,10,23,14,17,10,19,18,6,5,5,17,2,Kentucky,Z,3,UCLA,Z
2017,137,1181,1407,29,N,1,87,62,13,28,16,23,14,22,15,8,13,8,17,2,Duke,W,15,Troy,W
2017,139,1376,1181,27,N,1,88,63,7,22,27,32,15,22,16,11,8,2,22,7,South Carolina,W,2,Duke,W
2017,139,1242,1277,34,N,1,90,64,8,20,14,15,8,28,12,7,9,3,16,1,Kansas,Y,9,Michigan St,Y
2017,152,1314,1332,25,N,1,77,68,8,21,19,27,17,26,16,11,7,3,22,1,North Carolina,Z,3,Oregon,Y
2017,137,1246,1297,27,N,1,79,61,3,17,22,28,11,35,12,12,5,9,15,2,Kentucky,Z,15,N Kentucky,Z
2017,139,1246,1455,23,N,1,65,55,7,18,12,18,10,26,11,7,6,5,11,2,Kentucky,Z,10,Wichita St,Z
2017,146,1314,1246,27,N,1,75,58,3,15,18,26,13,31,17,16,7,9,18,1,North Carolina,Z,2,Kentucky,Z
2017,137,1257,1240,31,N,1,78,64,5,15,11,14,16,20,14,6,7,5,12,2,Louisville,Y,15,Jacksonville St,Y
2017,143,1332,1276,26,N,1,69,58,8,17,9,16,6,30,15,5,6,3,9,3,Oregon,Y,7,Michigan,Y
2017,139,1276,1257,28,N,1,73,57,6,17,11,14,9,21,11,6,4,4,15,7,Michigan,Y,2,Louisville,Y
2017,137,1276,1329,29,N,1,92,56,16,29,18,22,6,15,19,4,5,6,14,7,Michigan,Y,10,Oklahoma St,Y
2017,137,1277,1274,30,N,1,78,53,6,20,12,14,10,26,18,12,1,3,18,9,Michigan St,Y,8,Miami FL,Y
2017,137,1314,1411,38,N,1,103,75,8,22,19,26,20,34,18,10,6,4,13,1,North Carolina,Z,16,TX Southern,Z
2017,137,1332,1233,35,N,1,93,63,9,23,14,21,15,26,11,12,8,2,14,3,Oregon,Y,14,Iona,Y
2017,139,1332,1348,25,N,1,75,52,7,16,18,27,15,20,11,14,8,2,14,3,Oregon,Y,11,Rhode Island,Y
2017,137,1348,1166,26,N,1,84,58,4,21,28,31,8,30,11,8,8,3,16,11,Rhode Island,Y,6,Creighton,Y
2017,137,1376,1266,36,N,1,93,68,8,24,13,19,13,23,17,9,11,2,13,7,South Carolina,W,10,Marquette,W
2017,137,1417,1245,37,N,1,97,59,7,14,16,23,6,27,25,6,2,3,12,3,UCLA,Z,14,Kent,Z
2017,137,1455,1173,19,N,1,64,48,6,20,20,27,13,35,11,16,0,8,19,10,Wichita St,Z,7,Dayton,Z
2018,134,1347,1254,28,N,1,71,59,6,17,9,13,8,30,17,15,6,2,23,16,Radford,W,16,LIU Brooklyn,W
2018,136,1437,1347,31,N,1,87,52,14,27,11,14,7,27,20,13,7,5,16,1,Villanova,W,16,Radford,W
2018,134,1382,1417,23,N,1,65,60,4,19,15,21,7,24,7,6,11,0,14,11,St Bonaventure,W,11,UCLA,W
2018,138,1403,1196,28,N,1,69,63,6,15,7,14,13,26,17,8,4,5,14,3,Texas Tech,W,6,Florida,W
2018,136,1196,1382,27,N,1,77,65,10,32,13,18,9,26,19,9,11,4,21,6,Florida,W,11,St Bonaventure,W
2018,135,1393,1113,20,N,1,60,49,7,20,13,23,10,27,10,11,5,2,16,11,Syracuse,X,11,Arizona St,X
2018,137,1393,1395,21,N,1,57,57,3,14,12,15,12,25,8,7,6,5,18,11,Syracuse,X,6,TCU,X
2018,139,1393,1277,15,N,1,55,42,1,8,24,31,7,23,3,12,5,6,20,11,Syracuse,X,3,Michigan St,X
2018,146,1242,1181,30,N,1,85,69,13,36,12,15,17,30,20,18,5,3,14,1,Kansas,X,2,Duke,X
2018,144,1181,1393,22,N,1,69,56,5,26,20,28,16,17,13,7,8,2,16,2,Duke,X,11,Syracuse,X
2018,135,1411,1300,21,N,1,64,57,6,24,16,19,13,28,9,14,7,8,12,16,TX Southern,Z,16,NC Central,Z
2018,139,1199,1462,24,N,1,75,55,8,23,19,22,10,22,7,14,10,4,23,9,Florida St,Z,1,Xavier,Z
2018,137,1462,1411,35,N,1,102,64,11,24,21,32,10,32,19,13,6,10,22,1,Xavier,Z,16,TX Southern,Z
2018,136,1104,1439,30,N,1,86,50,8,18,18,27,10,16,19,17,3,3,18,9,Alabama,W,8,Virginia Tech,W
2018,138,1437,1104,25,N,1,81,63,17,41,14,16,13,22,18,10,6,5,21,1,Villanova,W,9,Alabama,W
2018,136,1138,1112,34,N,1,89,62,15,30,6,7,8,24,13,10,4,2,15,13,Buffalo,Y,4,Arizona,Y
2018,143,1243,1246,19,N,1,61,54,9,22,14,22,11,18,12,10,11,2,30,9,Kansas St,Y,5,Kentucky,Y
2018,138,1246,1138,36,N,1,95,64,7,15,16,23,13,29,16,13,6,4,20,5,Kentucky,Y,13,Buffalo,Y
2018,136,1181,1233,36,N,1,89,67,13,30,4,8,14,25,24,12,5,2,12,2,Duke,X,15,Iona,X
2018,138,1181,1348,29,N,1,87,51,10,21,19,24,9,27,20,14,5,1,15,2,Duke,X,7,Rhode Island,X
2018,152,1437,1242,36,N,1,95,65,18,40,5,7,7,26,20,10,3,5,14,1,Villanova,W,1,Kansas,X
2018,146,1437,1403,19,N,1,71,57,4,24,29,35,20,31,7,12,6,4,17,1,Villanova,W,3,Texas Tech,W
2018,136,1211,1422,25,N,1,68,59,5,23,13,25,10,27,7,10,5,2,14,4,Gonzaga,Z,13,UNC Greensboro,Z
2018,138,1211,1326,31,N,1,90,58,9,22,19,31,13,26,15,13,5,4,22,4,Gonzaga,Z,5,Ohio St,Z
2018,145,1276,1199,19,N,1,58,49,4,22,16,24,9,25,8,11,6,4,16,3,Michigan,Z,9,Florida St,Z
2018,143,1199,1211,27,N,1,75,58,6,20,15,22,10,30,19,13,8,9,22,9,Florida St,Z,4,Gonzaga,Z
2018,136,1222,1361,22,N,1,67,59,5,13,18,24,7,32,5,7,3,1,25,6,Houston,Z,11,San Diego St,Z
2018,154,1437,1276,27,N,1,79,57,10,27,15,20,12,26,7,12,5,3,18,1,Villanova,W,3,Michigan,Z
2018,138,1276,1222,21,N,1,64,59,8,30,14,20,10,28,13,7,4,5,22,3,Michigan,Z,6,Houston,Z
2018,136,1242,1335,27,N,1,76,61,7,17,15,17,8,33,11,8,8,6,14,1,Kansas,X,16,Penn,X
2018,138,1242,1371,28,N,1,83,56,9,21,18,26,9,23,18,11,7,3,16,1,Kansas,X,8,Seton Hall,X
2018,144,1242,1155,28,N,1,80,60,10,22,14,22,12,26,14,13,4,5,22,1,Kansas,X,5,Clemson,X
2018,136,1246,1172,26,N,1,78,51,0,6,26,32,6,30,11,10,6,3,19,5,Kentucky,Y,12,Davidson,Y
2018,145,1260,1243,27,N,1,78,47,9,18,15,18,4,32,17,15,2,2,15,11,Loyola-Chicago,Y,9,Kansas St,Y
2018,136,1260,1274,26,N,1,64,55,8,21,4,9,8,19,19,10,6,3,14,11,Loyola-Chicago,Y,6,Miami FL,Y
2018,138,1260,1397,22,N,1,63,44,8,20,11,16,5,22,17,10,3,1,13,11,Loyola-Chicago,Y,3,Tennessee,Y
2018,143,1260,1305,29,N,1,69,52,5,13,6,8,6,26,15,16,6,1,13,11,Loyola-Chicago,Y,7,Nevada,Y
2018,152,1276,1260,25,N,1,69,59,7,28,12,18,11,25,8,11,10,2,11,3,Michigan,Z,11,Loyola-Chicago,Y
2018,136,1276,1285,21,N,1,61,47,5,16,14,22,5,31,11,14,4,3,14,3,Michigan,Z,14,Montana,Z
2018,143,1276,1401,39,N,1,99,63,14,24,7,8,4,24,21,7,12,0,15,3,Michigan,Z,7,Texas A&M,Z
2018,136,1326,1355,27,N,1,81,72,12,40,15,19,15,32,15,9,10,2,15,5,Ohio St,Z,12,S Dakota St,Z
2018,136,1348,1328,30,N,1,83,77,11,28,12,20,15,26,16,6,4,5,17,7,Rhode Island,X,10,Oklahoma,X
2018,136,1371,1301,28,N,1,94,58,7,21,31,39,11,29,12,7,6,2,23,8,Seton Hall,X,9,NC State,X
2018,136,1397,1460,27,N,1,73,60,5,18,14,16,13,31,13,12,6,6,17,3,Tennessee,Y,14,Wright St,Y
2018,136,1403,1372,25,N,1,70,54,4,16,16,24,9,32,14,13,5,6,21,3,Texas Tech,W,14,SF Austin,W
2018,144,1403,1345,28,N,1,78,59,5,17,17,18,11,23,15,11,5,5,12,3,Texas Tech,W,2,Purdue,W
2018,144,1437,1452,27,N,1,90,54,13,24,23,27,7,29,16,16,5,5,20,1,Villanova,W,5,West Virginia,W
2018,137,1120,1158,21,N,1,62,59,5,24,15,32,12,24,10,12,10,4,18,4,Auburn,X,13,Col Charleston,X
2018,139,1155,1120,29,N,1,84,61,10,26,16,23,9,41,19,7,4,6,16,5,Clemson,X,4,Auburn,X
2018,137,1139,1116,29,N,1,79,59,11,26,10,12,11,34,15,14,5,0,20,10,Butler,W,7,Arkansas,W
2018,139,1345,1139,26,N,1,76,52,11,24,13,18,11,19,12,10,3,3,15,2,Purdue,W,10,Butler,W
2018,137,1153,1209,24,N,1,68,62,9,30,11,14,20,26,14,8,7,3,10,2,Cincinnati,Y,15,Georgia St,Y
2018,139,1305,1153,30,N,1,75,61,6,18,9,16,8,25,13,2,5,0,15,7,Nevada,Y,2,Cincinnati,Y
2018,137,1155,1308,33,N,1,79,59,6,14,7,9,3,28,11,8,6,4,18,5,Clemson,X,12,New Mexico St,X
2018,137,1199,1281,21,N,1,67,49,7,15,18,31,5,30,18,11,9,6,18,9,Florida St,Z,8,Missouri,Z
2018,137,1243,1166,23,N,1,69,50,9,19,14,25,7,28,12,11,6,5,11,9,Kansas St,Y,8,Creighton,Y
2018,139,1243,1420,18,N,1,50,44,1,12,13,18,5,30,4,18,13,2,17,9,Kansas St,Y,16,UMBC,Y
2018,137,1267,1455,28,N,1,81,60,9,23,16,22,7,23,11,9,12,4,15,13,Marshall,W,4,Wichita St,W
2018,139,1452,1267,33,N,1,94,66,12,25,16,18,15,25,19,16,9,4,22,5,West Virginia,W,13,Marshall,W
2018,137,1277,1137,31,N,1,82,58,5,17,15,22,11,29,21,10,4,6,22,3,Michigan St,X,14,Bucknell,X
2018,137,1305,1400,32,N,1,87,63,11,29,12,20,5,29,18,7,2,6,17,7,Nevada,Y,10,Texas,Y
2018,137,1314,1252,31,N,1,84,60,9,22,13,18,10,37,19,18,8,2,17,2,North Carolina,Z,15,Lipscomb,Z
2018,139,1401,1314,31,N,1,86,60,10,24,14,21,7,43,17,14,5,8,13,7,Texas A&M,Z,2,North Carolina,Z
2018,137,1345,1168,23,N,1,74,59,9,22,19,27,12,32,10,9,5,4,18,2,Purdue,W,15,CS Fullerton,W
2018,137,1401,1344,26,N,1,73,52,6,16,15,26,11,33,13,14,2,8,13,7,Texas A&M,Z,10,Providence,Z
2018,137,1420,1438,26,N,1,74,48,12,24,10,14,4,29,16,12,2,0,13,16,UMBC,Y,1,Virginia,Y
2018,137,1452,1293,32,N,1,85,62,4,11,17,24,14,19,18,8,9,4,23,5,West Virginia,W,12,Murray St,W
2019,134,1125,1396,28,N,1,81,53,9,23,16,21,3,30,15,11,6,4,12,11,Belmont,W,11,Temple,W
2019,138,1261,1268,24,N,1,69,65,7,24,14,16,10,24,12,10,6,4,16,3,LSU,W,6,Maryland,W
2019,136,1268,1125,30,N,1,79,69,6,22,13,20,15,26,12,5,3,4,18,6,Maryland,W,11,Belmont,W
2019,134,1192,1341,30,N,1,82,55,9,21,13,19,13,27,12,17,1,8,10,16,F Dickinson,X,16,Prairie View,X
2019,145,1403,1211,25,N,1,75,57,9,23,16,19,7,22,11,13,9,7,14,3,Texas Tech,X,1,Gonzaga,X
2019,136,1211,1192,34,N,1,87,64,9,21,10,16,15,32,22,11,9,6,20,1,Gonzaga,X,16,F Dickinson,X
2019,135,1113,1385,22,N,1,74,49,5,12,25,33,6,36,12,21,5,2,18,11,Arizona St,X,11,St John's,X
2019,139,1403,1138,27,N,1,78,56,5,16,19,25,15,30,11,14,8,3,18,3,Texas Tech,X,6,Buffalo,X
2019,137,1138,1113,31,N,1,91,60,10,27,19,26,13,29,15,15,7,1,20,6,Buffalo,X,11,Arizona St,X
2019,135,1295,1300,25,N,1,78,52,9,20,19,24,8,21,12,6,0,3,14,16,N Dakota St,W,16,NC Central,W
2019,146,1277,1181,30,N,1,68,70,6,19,2,6,11,20,18,7,11,3,11,2,Michigan St,W,1,Duke,W
2019,137,1181,1295,33,N,1,85,65,8,19,11,17,8,30,14,6,6,7,14,1,Duke,W,16,N Dakota St,W
2019,136,1120,1308,26,N,1,78,57,12,31,14,21,6,18,13,10,9,2,24,5,Auburn,Y,12,New Mexico St,Y
2019,138,1120,1242,32,N,1,89,61,13,30,12,15,6,21,17,7,9,3,21,5,Auburn,Y,4,Kansas,Y
2019,144,1120,1314,36,N,1,97,66,17,37,8,17,10,26,21,11,8,6,17,5,Auburn,Y,1,North Carolina,Y
2019,146,1120,1246,26,N,1,77,65,7,23,18,24,12,25,8,9,10,7,21,5,Auburn,Y,2,Kentucky,Y
2019,152,1438,1120,25,N,1,63,51,7,19,6,12,5,26,15,8,1,9,12,1,Virginia,Z,5,Auburn,Y
2019,136,1124,1393,28,N,1,78,52,16,34,6,9,9,22,20,12,7,4,17,9,Baylor,X,8,Syracuse,X
2019,138,1211,1124,31,N,1,83,57,7,20,14,21,13,26,19,11,6,7,21,1,Gonzaga,X,9,Baylor,X
2019,136,1196,1305,24,N,1,70,53,5,18,17,22,10,21,10,11,8,5,19,10,Florida,X,7,Nevada,X
2019,143,1403,1276,24,N,1,63,55,6,19,9,10,6,25,12,8,8,4,17,3,Texas Tech,X,2,Michigan,X
2019,138,1276,1196,24,N,1,64,57,7,21,9,12,11,31,13,10,5,3,10,2,Michigan,X,10,Florida,X
2019,136,1199,1436,21,N,1,76,55,3,12,31,37,12,27,6,7,9,4,18,4,Florida St,X,13,Vermont,X
2019,138,1199,1293,36,N,1,90,71,11,27,7,9,15,30,21,12,11,6,16,4,Florida St,X,12,Murray St,X
2019,143,1211,1199,25,N,1,72,62,7,19,15,20,13,32,11,14,6,6,16,1,Gonzaga,X,4,Florida St,X
2019,154,1438,1403,27,N,1,85,59,11,24,20,23,11,28,15,11,4,3,15,1,Virginia,Z,3,Texas Tech,X
2019,136,1242,1318,34,N,1,87,61,8,22,11,12,10,35,12,12,6,4,19,4,Kansas,Y,13,Northeastern,Y
2019,136,1246,1101,30,N,1,79,56,4,14,15,19,14,30,10,12,5,1,18,2,Kentucky,Y,15,Abilene Chr,Y
2019,138,1246,1459,21,N,1,62,52,3,13,17,20,11,25,9,9,7,1,13,2,Kentucky,Y,7,Wofford,Y
2019,144,1246,1222,22,N,1,62,46,4,12,14,19,10,24,11,13,4,2,13,2,Kentucky,Y,3,Houston,Y
2019,136,1261,1463,28,N,1,79,61,4,17,19,28,12,34,12,11,7,6,11,3,LSU,W,14,Yale,W
2019,152,1403,1277,22,N,1,61,51,9,23,8,13,3,27,8,7,4,4,18,3,Texas Tech,X,2,Michigan St,W
2019,144,1277,1261,31,N,1,80,66,13,32,5,8,15,26,22,7,4,6,10,2,Michigan St,W,3,LSU,W
2019,136,1276,1285,25,N,1,74,51,5,17,19,24,6,33,15,12,6,1,14,2,Michigan,X,15,Montana,X
2019,136,1277,1133,23,N,1,76,54,5,19,25,26,8,28,9,9,3,5,18,2,Michigan St,W,15,Bradley,W
2019,138,1277,1278,28,N,1,70,49,6,15,8,11,11,34,16,22,4,3,18,2,Michigan St,W,10,Minnesota,W
2019,136,1278,1257,29,N,1,86,58,11,27,17,26,11,24,10,5,2,3,15,10,Minnesota,W,7,Louisville,W
2019,136,1293,1266,30,N,1,83,56,9,18,14,24,8,34,23,12,6,5,14,12,Murray St,X,5,Marquette,X
2019,136,1345,1330,20,N,1,61,53,9,30,12,18,9,36,12,11,4,2,12,3,Purdue,Z,14,Old Dominion,Z
2019,138,1345,1437,29,N,1,87,54,16,30,13,16,12,30,19,12,3,2,13,3,Purdue,Z,6,Villanova,Z
2019,143,1345,1397,34,N,1,99,63,15,31,16,33,11,32,16,8,4,5,23,3,Purdue,Z,2,Tennessee,Z
2019,145,1438,1345,27,N,1,80,65,9,27,17,20,17,22,14,5,6,4,14,1,Virginia,Z,3,Purdue,Z
2019,136,1437,1388,24,N,1,61,49,8,20,5,9,5,24,11,7,3,3,7,6,Villanova,Z,11,St Mary's CA,Z
2019,136,1459,1371,26,N,1,84,54,13,28,19,23,6,20,11,9,3,4,14,7,Wofford,Y,10,Seton Hall,Y
2019,139,1181,1416,30,N,1,77,67,10,25,7,12,13,23,15,8,8,3,18,1,Duke,W,9,UCF,W
2019,144,1181,1439,31,N,1,75,56,6,20,7,10,8,22,22,11,6,6,15,1,Duke,W,4,Virginia Tech,W
